  Time                  I(Rs)                 V(R40:2)              V(C2:+)              
  4.771389197965e-003  1.399381957573e+000  -5.597527830291e+000  -4.954914697571e-001  
  4.772389220853e-003  1.398177501451e+000  -5.592710005804e+000  -4.950607458056e-001  
  4.773389243741e-003  1.396911318806e+000  -5.587645275223e+000  -4.946104768090e-001  
  4.774389266629e-003  1.395585203088e+000  -5.582340812352e+000  -4.941406805437e-001  
  4.775389289518e-003  1.394237431857e+000  -5.576949727426e+000  -4.936513755575e-001  
  4.776389312406e-003  1.392823971312e+000  -5.571295885247e+000  -4.931425811681e-001  
  4.777389335294e-003  1.391358742647e+000  -5.565434970588e+000  -4.926143174628e-001  
  4.778389358182e-003  1.389832152275e+000  -5.559328609101e+000  -4.920666052975e-001  
  4.779389381070e-003  1.388258636093e+000  -5.553034544372e+000  -4.914994662959e-001  
  4.780389403959e-003  1.386609929506e+000  -5.546439718023e+000  -4.909129228487e-001  
  4.781389426847e-003  1.384919559545e+000  -5.539678238181e+000  -4.903069981128e-001  
  4.782389449735e-003  1.383167442368e+000  -5.532669769471e+000  -4.896817160100e-001  
  4.783389472623e-003  1.381382548962e+000  -5.525530195850e+000  -4.890371012266e-001  
  4.784389495511e-003  1.379540273313e+000  -5.518161093252e+000  -4.883731792120e-001  
  4.785389518400e-003  1.377644697191e+000  -5.510578788765e+000  -4.876899761780e-001  
  4.786389541288e-003  1.375692047011e+000  -5.502768188046e+000  -4.869875190974e-001  
  4.787389564176e-003  1.373698152513e+000  -5.494792610050e+000  -4.862658357034e-001  
  4.788389587064e-003  1.371632628253e+000  -5.486530513013e+000  -4.855249544879e-001  
  4.789389609952e-003  1.369511360523e+000  -5.478045442093e+000  -4.847649047013e-001  
  4.790389632840e-003  1.367336315346e+000  -5.469345261385e+000  -4.839857163501e-001  
  4.791389655729e-003  1.365116043605e+000  -5.460464174421e+000  -4.831874201969e-001  
  4.792389678617e-003  1.362848294742e+000  -5.451393178968e+000  -4.823700477586e-001  
  4.793389701505e-003  1.360528271399e+000  -5.442113085594e+000  -4.815336313049e-001  
  4.794389724393e-003  1.358149493830e+000  -5.432597975321e+000  -4.806782038578e-001  
  4.795389747281e-003  1.355716167597e+000  -5.422864670388e+000  -4.798037991896e-001  
  4.796389770170e-003  1.353240294176e+000  -5.412961176702e+000  -4.789104518219e-001  
  4.797389793058e-003  1.350718068669e+000  -5.402872274675e+000  -4.779981970240e-001  
  4.798389815946e-003  1.348128687236e+000  -5.392514748945e+000  -4.770670708120e-001  
  4.799389838834e-003  1.345481383657e+000  -5.381925534628e+000  -4.761171099467e-001  
  4.800389861722e-003  1.342806055914e+000  -5.371224223655e+000  -4.751483519328e-001  
  4.801389884610e-003  1.340070281025e+000  -5.360281124099e+000  -4.741608350168e-001  
  4.802389907499e-003  1.337274258104e+000  -5.349097032415e+000  -4.731545981860e-001  
  4.803389930387e-003  1.334430134344e+000  -5.337720537375e+000  -4.721296811668e-001  
  4.804389953275e-003  1.331561227313e+000  -5.326244909254e+000  -4.710861244230e-001  
  4.805389976163e-003  1.328596592778e+000  -5.314386371111e+000  -4.700239691542e-001  
  4.806389999051e-003  1.325581269697e+000  -5.302325078788e+000  -4.689432572946e-001  
  4.807390021940e-003  1.322517519642e+000  -5.290070078567e+000  -4.678440315106e-001  
  4.808390044828e-003  1.319424187052e+000  -5.277696748210e+000  -4.667263351999e-001  
  4.809390067716e-003  1.316299378777e+000  -5.265197515107e+000  -4.655902124892e-001  
  4.810390090604e-003  1.313100856787e+000  -5.252403427147e+000  -4.644357082327e-001  
  4.811390113492e-003  1.309849565303e+000  -5.239398261211e+000  -4.632628680103e-001  
  4.812390136380e-003  1.306569361171e+000  -5.226277444685e+000  -4.620717381260e-001  
  4.813390159269e-003  1.303194870812e+000  -5.212779483247e+000  -4.608623656055e-001  
  4.814390182157e-003  1.299770778489e+000  -5.199083113956e+000  -4.596347981952e-001  
  4.815390205045e-003  1.296314655877e+000  -5.185258623507e+000  -4.583890843593e-001  
  4.816390227933e-003  1.292863154134e+000  -5.171452616535e+000  -4.571252732790e-001  
  4.817390250821e-003  1.289306267558e+000  -5.157225070232e+000  -4.558434148494e-001  
  4.818390273710e-003  1.285681093925e+000  -5.142724375700e+000  -4.545435596786e-001  
  4.819390296598e-003  1.282015026781e+000  -5.128060107126e+000  -4.532257590848e-001  
  4.820390319486e-003  1.278327956971e+000  -5.113311827883e+000  -4.518900650951e-001  
  4.821390342374e-003  1.274587108090e+000  -5.098348432360e+000  -4.505365304428e-001  
  4.822390365262e-003  1.270779399173e+000  -5.083117596690e+000  -4.491652085654e-001  
  4.823390388150e-003  1.266919158425e+000  -5.067676633699e+000  -4.477761536030e-001  
  4.824390411039e-003  1.263031702904e+000  -5.052126811617e+000  -4.463694203955e-001  
  4.825390433927e-003  1.259095180823e+000  -5.036380723293e+000  -4.449450644810e-001  
  4.826390456815e-003  1.255096466364e+000  -5.020385865455e+000  -4.435031420931e-001  
  4.827390479703e-003  1.251050258545e+000  -5.004201034180e+000  -4.420437101590e-001  
  4.828390502591e-003  1.246964836988e+000  -4.987859347951e+000  -4.405668262973e-001  
  4.829390525480e-003  1.242821950892e+000  -4.971287803567e+000  -4.390725488155e-001  
  4.830390548368e-003  1.238634918007e+000  -4.954539672028e+000  -4.375609367078e-001  
  4.831390571256e-003  1.234393975285e+000  -4.937575901140e+000  -4.360320496527e-001  
  4.832390594144e-003  1.230120519419e+000  -4.920482077676e+000  -4.344859480110e-001  
  4.833390617032e-003  1.225799686344e+000  -4.903198745377e+000  -4.329226928228e-001  
  4.834390639921e-003  1.221424822861e+000  -4.885699291442e+000  -4.313423458056e-001  
  4.835390662809e-003  1.216989826191e+000  -4.867959304765e+000  -4.297449693516e-001  
  4.836390685697e-003  1.212524460256e+000  -4.850097841024e+000  -4.281306265255e-001  
  4.837390708585e-003  1.208017444460e+000  -4.832069777841e+000  -4.264993810616e-001  
  4.838390731473e-003  1.203450027337e+000  -4.813800109348e+000  -4.248512973617e-001  
  4.839390754361e-003  1.198842178997e+000  -4.795368715990e+000  -4.231864404922e-001  
  4.840390777250e-003  1.194178705009e+000  -4.776714820036e+000  -4.215048761818e-001  
  4.841390800138e-003  1.189480095308e+000  -4.757920381231e+000  -4.198066708190e-001  
  4.842390823026e-003  1.184737692266e+000  -4.738950769063e+000  -4.180918914489e-001  
  4.843390845914e-003  1.179954234042e+000  -4.719816936170e+000  -4.163606057713e-001  
  4.844390868802e-003  1.175107419580e+000  -4.700429678321e+000  -4.146128821375e-001  
  4.845390891691e-003  1.170218415992e+000  -4.680873663968e+000  -4.128487895477e-001  
  4.846390914579e-003  1.165282946635e+000  -4.661131786538e+000  -4.110683976485e-001  
  4.847390937467e-003  1.160310809593e+000  -4.641243238370e+000  -4.092717767300e-001  
  4.848390960355e-003  1.155306168950e+000  -4.621224675799e+000  -4.074589977228e-001  
  4.849390983243e-003  1.150280900200e+000  -4.601123600799e+000  -4.056301321958e-001  
  4.850391006131e-003  1.145142163476e+000  -4.580568653904e+000  -4.037852523527e-001  
  4.851391029020e-003  1.139968283818e+000  -4.559873135272e+000  -4.019244310294e-001  
  4.852391051908e-003  1.134763073731e+000  -4.539052294925e+000  -4.000477416915e-001  
  4.853391074796e-003  1.129550227221e+000  -4.518200908885e+000  -3.981552584308e-001  
  4.854391097684e-003  1.124300433092e+000  -4.497201732367e+000  -3.962470559627e-001  
  4.855391120572e-003  1.118964028166e+000  -4.475856112665e+000  -3.943232096231e-001  
  4.856391143461e-003  1.113571740768e+000  -4.454286963071e+000  -3.923837953659e-001  
  4.857391166349e-003  1.108174223605e+000  -4.432696894421e+000  -3.904288897592e-001  
  4.858391189237e-003  1.102735975736e+000  -4.410943902944e+000  -3.884585699828e-001  
  4.859391212125e-003  1.097231403832e+000  -4.388925615328e+000  -3.864729138252e-001  
  4.860391235013e-003  1.091674674050e+000  -4.366698696199e+000  -3.844719996804e-001  
  4.861391257901e-003  1.086122005134e+000  -4.344488020535e+000  -3.824559065444e-001  
  4.862391280790e-003  1.080509103663e+000  -4.322036414653e+000  -3.804247140130e-001  
  4.863391303678e-003  1.074835219791e+000  -4.299340879166e+000  -3.783785022778e-001  
  4.864391326566e-003  1.069110831027e+000  -4.276443324108e+000  -3.763173521234e-001  
  4.865391349454e-003  1.063380822284e+000  -4.253523289137e+000  -3.742413449242e-001  
  4.866391372342e-003  1.057603730725e+000  -4.230414922899e+000  -3.721505626412e-001  
  4.867391395231e-003  1.051766122332e+000  -4.207064489328e+000  -3.700450878186e-001  
  4.868391418119e-003  1.045880014708e+000  -4.183520058830e+000  -3.679250035809e-001  
  4.869391441007e-003  1.040010754240e+000  -4.160043016958e+000  -3.657903936291e-001  
  4.870391463895e-003  1.034073955927e+000  -4.136295823707e+000  -3.636413422378e-001  
  4.871391486783e-003  1.028073515573e+000  -4.112294062293e+000  -3.614779342519e-001  
  4.872391509671e-003  1.022025608600e+000  -4.088102434399e+000  -3.593002550827e-001  
  4.873391532560e-003  1.015974375160e+000  -4.063897500642e+000  -3.571083907054e-001  
  4.874391555448e-003  1.009892157895e+000  -4.039568631580e+000  -3.549024276550e-001  
  4.875391578336e-003  1.003739474981e+000  -4.014957899925e+000  -3.526824530230e-001  
  4.876391601224e-003  9.975376001964e-001  -3.990150400786e+000  -3.504485544543e-001  
  4.877391624112e-003  9.913365674027e-001  -3.965346269611e+000  -3.482008201434e-001  
  4.878391647001e-003  9.850871308840e-001  -3.940348523536e+000  -3.459393388311e-001  
  4.879391669889e-003  9.787850737146e-001  -3.915140294858e+000  -3.436641998009e-001  
  4.880391692777e-003  9.724322134954e-001  -3.889728853982e+000  -3.413754928754e-001  
  4.881391715665e-003  9.660726669019e-001  -3.864290667608e+000  -3.390733084131e-001  
  4.882391738553e-003  9.596776704086e-001  -3.838710681634e+000  -3.367577373043e-001  
  4.883391761442e-003  9.532324926181e-001  -3.812929970473e+000  -3.344288709682e-001  
  4.884391784330e-003  9.467276457002e-001  -3.786910582801e+000  -3.320868013484e-001  
  4.885391807218e-003  9.402284172138e-001  -3.760913668855e+000  -3.297316209103e-001  
  4.886391830106e-003  9.336898463446e-001  -3.734759385378e+000  -3.273634226364e-001  
  4.887391852994e-003  9.270961419537e-001  -3.708384567815e+000  -3.249823000235e-001  
  4.888391875882e-003  9.204624991449e-001  -3.681849996580e+000  -3.225883470786e-001  
  4.889391898771e-003  9.138149460999e-001  -3.655259784400e+000  -3.201816583152e-001  
  4.890391921659e-003  9.071270583836e-001  -3.628508233534e+000  -3.177623287494e-001  
  4.891391944547e-003  9.003795085533e-001  -3.601518034213e+000  -3.153304538968e-001  
  4.892391967435e-003  8.935874014420e-001  -3.574349605768e+000  -3.128861297679e-001  
  4.893391990323e-003  8.867866501772e-001  -3.547146600709e+000  -3.104294528650e-001  
  4.894392013212e-003  8.799706403079e-001  -3.519882561232e+000  -3.079605201777e-001  
  4.895392036100e-003  8.731080383267e-001  -3.492432153307e+000  -3.054794291799e-001  
  4.896392058988e-003  8.662027807753e-001  -3.464811123101e+000  -3.029862778253e-001  
  4.897392081876e-003  8.592819917897e-001  -3.437127967159e+000  -3.004811645436e-001  
  4.898392104764e-003  8.523236493617e-001  -3.409294597447e+000  -2.979641882370e-001  
  4.899392127652e-003  8.453128655930e-001  -3.381251462372e+000  -2.954354482760e-001  
  4.900392150541e-003  8.382602683313e-001  -3.353041073325e+000  -2.928950444955e-001  
  4.901392173429e-003  8.312117320750e-001  -3.324846928300e+000  -2.903430771908e-001  
  4.902392196317e-003  8.241289757041e-001  -3.296515902817e+000  -2.877796471139e-001  
  4.903392219205e-003  8.169908987794e-001  -3.267963595118e+000  -2.852048554692e-001  
  4.904392242093e-003  8.098143717760e-001  -3.239257487104e+000  -2.826188039097e-001  
  4.905392264982e-003  8.026315401839e-001  -3.210526160736e+000  -2.800215945330e-001  
  4.906392287870e-003  7.954508748156e-001  -3.181803499263e+000  -2.774133298772e-001  
  4.907392310758e-003  7.881527549093e-001  -3.152611019637e+000  -2.747941129168e-001  
  4.908392333646e-003  7.808281314103e-001  -3.123312525641e+000  -2.721640470587e-001  
  4.909392356534e-003  7.735141622167e-001  -3.094056648867e+000  -2.695232361383e-001  
  4.910392379422e-003  7.661849135778e-001  -3.064739654311e+000  -2.668717844148e-001  
  4.911392402311e-003  7.587953449905e-001  -3.035181379962e+000  -2.642097965680e-001  
  4.912392425199e-003  7.513914287164e-001  -3.005565714866e+000  -2.615373776934e-001  
  4.913392448087e-003  7.439717793150e-001  -2.975887117260e+000  -2.588546332983e-001  
  4.914392470975e-003  7.365305831100e-001  -2.946122332440e+000  -2.561616692976e-001  
  4.915392493863e-003  7.290385756186e-001  -2.916154302474e+000  -2.534585920100e-001  
  4.916392516752e-003  7.215077326896e-001  -2.886030930758e+000  -2.507455081531e-001  
  4.917392539640e-003  7.139558384010e-001  -2.855823353604e+000  -2.480225248397e-001  
  4.918392562528e-003  7.063782438551e-001  -2.825512975420e+000  -2.452897495735e-001  
  4.919392585416e-003  6.987591596809e-001  -2.795036638724e+000  -2.425472902447e-001  
  4.920392608304e-003  6.911350110931e-001  -2.764540044372e+000  -2.397952551259e-001  
  4.921392631192e-003  6.835100748387e-001  -2.734040299355e+000  -2.370337528676e-001  
  4.922392654081e-003  6.758302759209e-001  -2.703321103684e+000  -2.342628924943e-001  
  4.923392676969e-003  6.680838492124e-001  -2.672335396849e+000  -2.314827833997e-001  
  4.924392699857e-003  6.603448735194e-001  -2.641379494078e+000  -2.286935353429e-001  
  4.925392722745e-003  6.526118998837e-001  -2.610447599535e+000  -2.258952584436e-001  
  4.926392745633e-003  6.448653295187e-001  -2.579461318075e+000  -2.230880631781e-001  
  4.927392768522e-003  6.370267329126e-001  -2.548106931650e+000  -2.202720603746e-001  
  4.928392791410e-003  6.291599060342e-001  -2.516639624137e+000  -2.174473612093e-001  
  4.929392814298e-003  6.212947264334e-001  -2.485178905734e+000  -2.146140772016e-001  
  4.930392837186e-003  6.134202026377e-001  -2.453680810551e+000  -2.117723202097e-001  
  4.931392860074e-003  6.055406671269e-001  -2.422162668508e+000  -2.089222024265e-001  
  4.932392882963e-003  5.976387268350e-001  -2.390554907340e+000  -2.060638363749e-001  
  4.933392905851e-003  5.896659182303e-001  -2.358663672921e+000  -2.031973349035e-001  
  4.934392928739e-003  5.816764701340e-001  -2.326705880536e+000  -2.003228111820e-001  
  4.935392951627e-003  5.736974950184e-001  -2.294789980073e+000  -1.974403786970e-001  
  4.936392974515e-003  5.657001909961e-001  -2.262800763984e+000  -1.945501512470e-001  
  4.937392997403e-003  5.576538350542e-001  -2.230615340217e+000  -1.916522429386e-001  
  4.938393020292e-003  5.495788346826e-001  -2.198315338730e+000  -1.887467681815e-001  
  4.939393043180e-003  5.415062781820e-001  -2.166025112728e+000  -1.858338416841e-001  
  4.940393066068e-003  5.334210195538e-001  -2.133684078215e+000  -1.829135784489e-001  
  4.941393088956e-003  5.252983331710e-001  -2.101193332684e+000  -1.799860937683e-001  
  4.942393111844e-003  5.171507527948e-001  -2.068603011179e+000  -1.770515032196e-001  
  4.943393134733e-003  5.089953881862e-001  -2.035981552745e+000  -1.741099226608e-001  
  4.944393157621e-003  5.008235086053e-001  -2.003294034421e+000  -1.711614682257e-001  
  4.945393180509e-003  4.926168865053e-001  -1.970467546021e+000  -1.682062563196e-001  
  4.946393203397e-003  4.843977366005e-001  -1.937590946402e+000  -1.652444036146e-001  
  4.947393226285e-003  4.761696513278e-001  -1.904678605311e+000  -1.622760270448e-001  
  4.948393249173e-003  4.679210179430e-001  -1.871684071772e+000  -1.593012438020e-001  
  4.949393272062e-003  4.596472076076e-001  -1.838588830431e+000  -1.563201713310e-001  
  4.950393294950e-003  4.513586547093e-001  -1.805434618837e+000  -1.533329273249e-001  
  4.951393317838e-003  4.430531905184e-001  -1.772212762074e+000  -1.503396297202e-001  
  4.952393340726e-003  4.347407588895e-001  -1.738963035558e+000  -1.473403966926e-001  
  4.953393363614e-003  4.264060225925e-001  -1.705624090370e+000  -1.443353466522e-001  
  4.954393386503e-003  4.180556423556e-001  -1.672222569423e+000  -1.413245982386e-001  
  4.955393409391e-003  4.096886146325e-001  -1.638754458530e+000  -1.383082703165e-001  
  4.956393432279e-003  4.013074899159e-001  -1.605229959664e+000  -1.352864819707e-001  
  4.957393455167e-003  3.929051651289e-001  -1.571620660516e+000  -1.322593525018e-001  
  4.958393478055e-003  3.844961638461e-001  -1.537984655385e+000  -1.292270014211e-001  
  4.959393500943e-003  3.760712119393e-001  -1.504284847757e+000  -1.261895484461e-001  
